,OverallAccuracy,Frequency_Weighted_Intersection_over_Union,MeanIntersectionOverUnion,MatthewsCorrelationCoefficient
167,0.9693756103515625,0.9413381361357106,0.39525645764944306,0.9393737
168,0.9559745788574219,0.9159779833666484,0.4168862129681193,0.9068528
169,0.9485855102539062,0.9038746656173876,0.4574410140350111,0.90292335
170,0.9248886108398438,0.8607875188354793,0.49221870836506953,0.8522427
171,0.9205741882324219,0.8536311091372826,0.37307647328937027,0.7570009
172,0.9304313659667969,0.8681272271189111,0.3875616910537314,0.7917349
173,0.900360107421875,0.8226606295375192,0.7251262393425192,0.8735562
174,0.9059410095214844,0.8285951312337999,0.3359521300045638,0.73063916
175,0.9330368041992188,0.8768013849861429,0.39765042186630034,0.8245988
176,0.9347801208496094,0.8785653764275244,0.4376576065217891,0.80537397
177,0.9136734008789062,0.8404863499926464,0.4639605680154981,0.78230196
178,0.9165916442871094,0.8465098219113929,0.4732131392442543,0.83389956
179,0.9279251098632812,0.8646307486359963,0.5080805879766404,0.8700345
180,0.9128684997558594,0.837082430739508,0.4919974431367038,0.8428596
181,0.9166603088378906,0.8440669702713774,0.43330495932537066,0.8400305
182,0.9437751770019531,0.892002787724793,0.4286193994025548,0.876243
183,0.9953956604003906,0.9909487538128648,0.497846210564432,0.978378
184,0.9114189147949219,0.8422941005171773,0.6587099100415692,0.88403124
185,0.9183998107910156,0.8540956230507564,0.708181333023449,0.89664984
186,0.9916534423828125,0.9835378108078606,0.3112003012279006,0.96934855
187,0.9708061218261719,0.9455716987137491,0.5147488133899896,0.90609014
188,0.9658126831054688,0.9355580926242258,0.5012445230144149,0.888793
189,0.955047607421875,0.9147867992262801,0.5205509522642965,0.88360494
190,0.9434623718261719,0.8961150943016516,0.5796642933719205,0.9012479
191,0.9227409362792969,0.8589540392561965,0.7130996542825021,0.8938386
192,0.9194831848144531,0.8541279577136585,0.7083931281934925,0.90002996
193,0.9222793579101562,0.8579281980069161,0.7013104880433823,0.90111667
194,0.9295387268066406,0.8722405495080542,0.7161663498502844,0.90613866
195,0.9500846862792969,0.9089873085033944,0.6288820906990017,0.9310847
196,0.9213790893554688,0.8570755441633775,0.723462281857089,0.89754224
197,0.9165458679199219,0.8511891630460615,0.5901789854077579,0.8716156
198,0.9057960510253906,0.8363890976806987,0.6611337575116227,0.8673851
199,0.9212226867675781,0.8615214175504722,0.6932870689656188,0.89866436
200,0.9165573120117188,0.8552116706485038,0.6536251316943202,0.8883677
201,0.924530029296875,0.8666309739559562,0.6594666411887693,0.8975992
202,0.9410476684570312,0.8915623173994729,0.616259643700513,0.90664667
203,0.9649276733398438,0.933017857868398,0.5491766050427018,0.94735014
204,0.9646377563476562,0.9322381255706966,0.6566807873003355,0.9463802
205,0.9548072814941406,0.9152514577563098,0.6615597764873167,0.9381685
206,0.9399261474609375,0.891763034418118,0.634259575954979,0.9160923
207,0.9255485534667969,0.8647018835898262,0.6496788436114904,0.8953337
208,0.9156494140625,0.8482804348001075,0.703129524494404,0.89122367
209,0.9466590881347656,0.9103441425088582,0.5147057293061423,0.9150673
210,0.9723739624023438,0.9486993942693092,0.5615618575078685,0.9564812
211,0.9736099243164062,0.950456346317277,0.6726856396785185,0.96117455
212,0.9551429748535156,0.9171626579095267,0.6423868428859232,0.934394
213,0.9206657409667969,0.8597558932484962,0.6514013480709699,0.8943318
214,0.9130897521972656,0.8428509658341881,0.7140033150079901,0.8872302
215,0.8750953674316406,0.782642452898627,0.674316638562076,0.8430161
216,0.8770637512207031,0.7837792523332341,0.6502403004393321,0.84092414
217,0.8889923095703125,0.8043353928428096,0.6737696286575637,0.8518106
218,0.9446792602539062,0.8977866565687116,0.6513879911052908,0.9201389
219,0.8947067260742188,0.812400791744418,0.5662348169511242,0.85280997
220,0.9091339111328125,0.8389424618931997,0.5671173972362443,0.8657091
221,0.9019432067871094,0.8239107063749452,0.5815581018727608,0.87295365
222,0.8815689086914062,0.7900960751460112,0.5421363606694557,0.8468873
223,0.8894462585449219,0.8021495116723852,0.552751269400685,0.855804
224,0.9043731689453125,0.829906231659328,0.5828644450285041,0.8768651
225,0.9230117797851562,0.8591101267847209,0.5331461986540919,0.8969141
226,0.9316825866699219,0.8760460287484152,0.4482959947482685,0.9033547
227,0.9374122619628906,0.8842277790483934,0.430362637542213,0.90419096
228,0.9476356506347656,0.9048606518486055,0.6034605584642723,0.9150242
229,0.940673828125,0.8928248478599433,0.6178823254329964,0.91252583
230,0.9418792724609375,0.8942948759913134,0.5519583215315749,0.89629716
231,0.9539680480957031,0.916485315067174,0.6095167681875822,0.9113208
232,0.9601211547851562,0.9269994253190591,0.5127708050518961,0.90607697
233,0.9914016723632812,0.9835046577831309,0.38303080911185144,0.95363504
234,0.9925727844238281,0.9853584101610074,0.3383191153769896,0.9201664
235,0.9946746826171875,0.9896097925643002,0.40575107629435875,0.9584468
236,0.9965629577636719,0.9932460783697562,0.39790601885390325,0.9611873
237,0.9987068176269531,0.9974252956146706,0.9904282976312255,0.9903486
238,0.9964179992675781,0.9929343546845607,0.9766962261135874,0.97623914
239,0.9985122680664062,0.9970524086782375,0.9811764897167066,0.98084414
240,0.9485626220703125,0.9036268037390033,0.6179842106406489,0.92405134
241,0.9941902160644531,0.9885481588270739,0.9466850151081103,0.9444165
242,0.996734619140625,0.9938591288932445,0.9321494431047279,0.9290236
243,0.97918701171875,0.9591722267578076,0.300316831932728,0.9571655
244,0.9778251647949219,0.9575913654402441,0.45735874318998637,0.9586744
245,0.9767379760742188,0.9547214908254087,0.4643605161089981,0.96018153
246,0.976165771484375,0.9539836347424165,0.47011091061042753,0.95953166
247,0.9650154113769531,0.9334645141930487,0.4547940209541444,0.9399574
248,0.9181365966796875,0.85080862458468,0.4084758481363967,0.85947704
249,0.9473648071289062,0.8996401770247494,0.489947181818974,0.91686314
250,0.9473724365234375,0.8998185152196445,0.5068762393442345,0.92087173
251,0.9315414428710938,0.8737107682318562,0.6174986509274266,0.90235484
252,0.9308395385742188,0.8695824457165944,0.5345789882737727,0.89807653
253,0.9310836791992188,0.8703852888696016,0.5676060744807524,0.90077764
